Time , el8_pstrn
0.0,0.0
9.98567e-5,2.64759e-8
0.000199947,1.03465e-7
0.000299803,2.03876e-7
0.000399893,2.6216e-7
0.000499983,2.17111e-7
0.00059984,7.37249e-9
0.00069993,-4.78356e-6
0.000799787,-4.86431e-5
0.000899877,-0.000218821
0.000999967,0.000120346
0.00109982,-0.00226293
0.00119991,-0.00939457
0.00129977,-0.0114464
0.00139986,-0.00889535
0.00149995,-0.00886488
0.00159981,-0.0101995
0.0016999,-0.0102454
0.00179999,-0.00884602
0.00189984,-0.00675357
0.00199993,-0.00455189
0.00209979,-0.00256534
0.00219988,-0.000855925
0.00229997,0.000705155
0.00239983,0.00243093
0.00249992,0.00470843
0.00259977,0.0077083
0.00269986,0.0115106
0.00279995,0.016249
0.00289981,0.0219632
0.0029999,0.0285711
0.00309999,0.0357411
0.00319985,0.0427002
0.00329994,0.0488089
0.00339979,0.053811
0.00349988,0.0578411
0.00359997,0.0611105
0.00369983,0.0638637
0.00379992,0.066285
0.00389978,0.0685225
0.00399987,0.0706872
0.00409996,0.0726053
0.00419981,0.0738581
0.0042999,0.0741748
0.00439999,0.0732465
0.00449985,0.0711504
0.00459994,0.0679607
0.0046998,0.0636229
0.00479989,0.0583723
0.00489998,0.0524798
0.00499983,0.0461199
0.00509992,0.0395359
0.00519978,0.0330834
0.00529987,0.0270662
0.00539996,0.0215362
0.00549982,0.0164458
0.00559991,0.0116534
0.0057,0.00701901
0.00579985,0.00244417
0.00589994,-0.00231818
0.0059998,-0.00749311
0.00609989,-0.0134113
0.00619998,-0.020078
0.00629984,-0.0274567
0.00639993,-0.035539
0.00649978,-0.0441719
0.00659987,-0.0531744
0.00669996,-0.0623058
0.00679982,-0.0713059
0.00689991,-0.0799318
0.007,-0.0879623
0.00709986,-0.0953882
0.00719995,-0.10225
0.0072998,-0.108665
0.00739989,-0.114773
0.00749998,-0.120782
0.00759984,-0.126881
0.00769993,-0.133265
0.00779979,-0.14001
0.00789988,-0.147182
0.00799997,-0.154732
0.00809982,-0.162503
0.00819991,-0.170345
0.00829977,-0.178015
0.00839986,-0.18541
0.00849995,-0.192371
0.00859981,-0.198724
0.0086999,-0.204295
0.00879999,-0.208926
0.00889984,-0.212533
0.00899993,-0.215134
0.00909979,-0.216825
0.00919988,-0.217844
0.00929997,-0.218455
0.00939983,-0.218955
0.00949992,-0.219549
0.00959977,-0.220346
0.00969986,-0.221411
0.00979995,-0.222781
0.00989981,-0.224354
0.0099999,-0.225958
0.0101,-0.227359
0.0101998,-0.228518
0.0102999,-0.229367
0.0103998,-0.229848
0.0104999,-0.22989
0.0106,-0.229486
0.0106998,-0.228616
0.0107999,-0.227285
0.0108998,-0.225537
0.0109999,-0.223414
0.0111,-0.220921
0.0111998,-0.217985
0.0112999,-0.214562
0.0114,-0.210656
0.0114999,-0.206263
0.0115999,-0.2014
0.0116998,-0.1962
0.0117999,-0.190659
0.0119,-0.184855
0.0119998,-0.178849
0.0120999,-0.172576
0.0121998,-0.166227
0.0122999,-0.159812
0.0124,-0.153303
0.0124998,-0.146662
0.0125999,-0.139849
0.0127,-0.132858
0.0127999,-0.125764
0.0128999,-0.11861
0.0129998,-0.111419
0.0130999,-0.104178
0.0132,-0.0969938
0.0132998,-0.0899287
0.0133999,-0.0829998
0.0134998,-0.0762797
0.0135999,-0.069819
0.0137,-0.0637804
0.0137998,-0.0581175
0.0138999,-0.0527454
0.014,-0.0475837
0.0140999,-0.0426183
0.0141999,-0.0378546
0.0142998,-0.0332887
0.0143999,-0.0289021
0.0145,-0.02464
0.0145998,-0.0204598
0.0146999,-0.0162799
0.0147998,-0.0120485
0.0148999,-0.0077373
0.015,-0.0033869
0.0150998,0.000971958
0.0151999,0.00529211
0.0152998,0.00952459
0.0153999,0.0137222
0.0154999,0.0179234
0.0155998,0.0221488
0.0156999,0.0264139
0.0158,0.0306941
0.0158998,0.0349556
0.0159999,0.0392092
0.0160998,0.0434498
0.0161999,0.0477228
0.0163,0.0519703
0.0163998,0.0561391
0.0164999,0.0602479
0.0165998,0.0642605
0.0166999,0.0682259
0.0168,0.0721368
0.0168998,0.0759484
0.0169999,0.0796577
0.0171,0.0832594
0.0171998,0.0866904
0.0172999,0.0899454
0.0173998,0.0930741
0.0174999,0.0960999
0.0176,0.0989804
0.0176998,0.101751
0.0177999,0.104582
0.0178998,0.107384
0.0179999,0.110196
0.0181,0.112993
0.0181998,0.115703
0.0182999,0.118278
0.0184,0.120668
0.0184998,0.122888
0.0185999,0.124937
0.0186998,0.126795
0.0187999,0.128502
0.0189,0.130088
0.0189998,0.131593
0.0190999,0.133069
0.0191998,0.134531
0.0192999,0.135973
0.0194,0.137341
0.0194998,0.138592
0.0195999,0.139694
0.0197,0.140548
0.0197999,0.141067
0.0198999,0.141252
0.0199998,0.141161
0.0200999,0.140884
0.0202,0.140503
0.0202998,0.140087
0.0203999,0.139691
0.0204998,0.139341
0.0205999,0.139019
0.0207,0.138672
0.0207998,0.138271
0.0208999,0.137813
0.021,0.13729
0.0210999,0.13666
0.0211999,0.135868
0.0212998,0.134845
0.0213999,0.133522
0.0215,0.131856
0.0215998,0.129842
0.0216999,0.127491
0.0217998,0.124838
0.0218999,0.121932
0.022,0.118922
0.0220998,0.115978
0.0221999,0.113208
0.0222998,0.110677
0.0223999,0.108361
0.0225,0.106176
0.0225998,0.103998
0.0226999,0.101692
0.0228,0.0991761
0.0228998,0.0964257
0.0229999,0.0934645
0.0230998,0.0903683
0.0231999,0.0871482
0.0233,0.0838256
0.0233998,0.0804125
0.0234999,0.0768928
0.0235998,0.0732966
0.0236999,0.0696364
0.0238,0.0659594
0.0238998,0.0622897
0.0239999,0.058596
0.0241,0.0548716
0.0241998,0.0510975
0.0242999,0.0472176
0.0243998,0.0432465
0.0244999,0.0391966
0.0246,0.0351225
0.0246998,0.0310847
0.0247999,0.0270936
0.0248998,0.0231678
0.0249999,0.0192736
0.0251,0.0153961
0.0251998,0.0115222
0.0252999,0.00762855
0.0254,0.00373916
0.0254999,-0.000132232
0.0255999,-0.00401387
0.0256998,-0.00791904
0.0257999,-0.011892
0.0259,-0.0159322
0.0259998,-0.0200341
0.0260999,-0.0242124
0.0261998,-0.0284609
0.0262999,-0.0328284
0.0264,-0.0372808
0.0264998,-0.0417925
0.0265999,-0.046371
0.0267,-0.0509966
0.0267999,-0.0556515
0.0268999,-0.0603573
0.0269998,-0.0651255
0.0270999,-0.0699432
0.0272,-0.0747652
0.0272998,-0.0795426
0.0273999,-0.0842924
0.0274998,-0.0889673
0.0275999,-0.0936034
0.0277,-0.0981977
0.0277998,-0.10271
0.0278999,-0.107148
0.028,-0.111488
0.0280999,-0.115721
0.0281999,-0.119882
0.0282998,-0.123952
0.0283999,-0.127929
0.0285,-0.131784
0.0285998,-0.135517
0.0286999,-0.139123
0.0287998,-0.142612
0.0288999,-0.146012
0.029,-0.14931
0.0290998,-0.152489
0.0291999,-0.155548
0.0292998,-0.158441
0.0293999,-0.16118
0.0294999,-0.163751
0.0295998,-0.166134
0.0296999,-0.168333
0.0298,-0.170348
0.0298998,-0.172182
0.0299999,-0.173871
0.0300998,-0.175423
0.0301999,-0.176857
0.0303,-0.178171
0.0303998,-0.179355
0.0304999,-0.180404
0.0305998,-0.181309
0.0306999,-0.182072
0.0308,-0.182687
0.0308998,-0.183146
0.0309999,-0.183443
0.0311,-0.183569
0.0311998,-0.183524
0.0312999,-0.183308
0.0313998,-0.182917
0.0314999,-0.182345
0.0316,-0.181579
0.0316998,-0.180605
0.0317999,-0.179403
0.0318998,-0.177973
0.0319999,-0.176318
0.0321,-0.174467
0.0321998,-0.172458
0.0322999,-0.170314
0.0324,-0.168064
0.0324998,-0.165726
0.0325999,-0.163289
0.0326998,-0.160759
0.0327999,-0.15812
0.0329,-0.155383
0.0329998,-0.152555
0.0330999,-0.149631
0.0331998,-0.14663
0.0332999,-0.143546
0.0334,-0.140394
0.0334998,-0.137195
0.0335999,-0.133949
0.0337,-0.130671
0.0337999,-0.127374
0.0338659,-0.125178
