Time , el8_pstrn
 0.00000e+00 ,  1.00000e+00
 9.98567e-05 ,  1.00000e+00
 1.99947e-04 ,  1.00000e+00
 2.99803e-04 ,  1.00000e+00
 3.99893e-04 ,  1.00000e+00
 4.99983e-04 ,  1.00000e+00
 5.99840e-04 ,  1.00000e+00
 6.99930e-04 ,  1.00000e+00
 7.99787e-04 ,  1.00002e+00
 8.99877e-04 ,  1.00003e+00
 9.99967e-04 ,  9.99698e-01
 1.09982e-03 ,  1.00135e+00
 1.19991e-03 ,  1.01398e+00
 1.29977e-03 ,  1.03844e+00
 1.39986e-03 ,  1.06465e+00
 1.49995e-03 ,  1.08760e+00
 1.59981e-03 ,  1.10814e+00
 1.69990e-03 ,  1.12763e+00
 1.79999e-03 ,  1.14600e+00
 1.89984e-03 ,  1.16303e+00
 1.99993e-03 ,  1.17918e+00
 2.09979e-03 ,  1.19494e+00
 2.19988e-03 ,  1.21067e+00
 2.29997e-03 ,  1.22646e+00
 2.39983e-03 ,  1.24224e+00
 2.49992e-03 ,  1.25774e+00
 2.59977e-03 ,  1.27258e+00
 2.69986e-03 ,  1.28658e+00
 2.79995e-03 ,  1.29988e+00
 2.89981e-03 ,  1.31216e+00
 2.99990e-03 ,  1.32395e+00
 3.09999e-03 ,  1.33540e+00
 3.19985e-03 ,  1.34622e+00
 3.29994e-03 ,  1.35601e+00
 3.39979e-03 ,  1.36443e+00
 3.49988e-03 ,  1.37161e+00
 3.59997e-03 ,  1.37804e+00
 3.69983e-03 ,  1.38438e+00
 3.79992e-03 ,  1.39095e+00
 3.89978e-03 ,  1.39825e+00
 3.99987e-03 ,  1.40634e+00
 4.09996e-03 ,  1.41491e+00
 4.19981e-03 ,  1.42332e+00
 4.29990e-03 ,  1.43099e+00
 4.39999e-03 ,  1.43741e+00
 4.49985e-03 ,  1.44223e+00
 4.59994e-03 ,  1.44489e+00
 4.69980e-03 ,  1.44520e+00
 4.79989e-03 ,  1.44400e+00
 4.89998e-03 ,  1.44218e+00
 4.99983e-03 ,  1.44024e+00
 5.09992e-03 ,  1.43870e+00
 5.19978e-03 ,  1.43774e+00
 5.29987e-03 ,  1.43802e+00
 5.39996e-03 ,  1.43924e+00
 5.49982e-03 ,  1.44063e+00
 5.59991e-03 ,  1.44134e+00
 5.70000e-03 ,  1.44124e+00
 5.79985e-03 ,  1.44042e+00
 5.89994e-03 ,  1.43929e+00
 5.99980e-03 ,  1.43819e+00
 6.09989e-03 ,  1.43709e+00
 6.19998e-03 ,  1.43570e+00
 6.29984e-03 ,  1.43366e+00
 6.39993e-03 ,  1.43070e+00
 6.49978e-03 ,  1.42678e+00
 6.59987e-03 ,  1.42197e+00
 6.69996e-03 ,  1.41653e+00
 6.79982e-03 ,  1.41063e+00
 6.89991e-03 ,  1.40432e+00
 7.00000e-03 ,  1.39760e+00
 7.09986e-03 ,  1.39044e+00
 7.19995e-03 ,  1.38272e+00
 7.29980e-03 ,  1.37436e+00
 7.39989e-03 ,  1.36541e+00
 7.49998e-03 ,  1.35609e+00
