Time , el8_pstrn
 0.00000e+00 ,  0.00000e+00
 9.98567e-05 , -7.38579e-09
 1.99947e-04 , -4.89631e-08
 2.99803e-04 , -1.65193e-07
 3.99893e-04 , -4.05452e-07
 4.99983e-04 , -7.80518e-07
 5.99840e-04 , -1.29163e-06
 6.99930e-04 ,  7.55073e-07
 7.99787e-04 ,  5.52298e-06
 8.99877e-04 , -1.88212e-04
 9.99967e-04 , -2.25036e-04
 1.09982e-03 , -7.97884e-04
 1.19991e-03 , -5.11303e-03
 1.29977e-03 , -8.71121e-03
 1.39986e-03 , -9.16247e-03
 1.49995e-03 , -1.14661e-02
 1.59981e-03 , -1.48414e-02
 1.69990e-03 , -1.70066e-02
 1.79999e-03 , -1.75447e-02
 1.89984e-03 , -1.69344e-02
 1.99993e-03 , -1.52838e-02
 2.09979e-03 , -1.24013e-02
 2.19988e-03 , -8.48253e-03
 2.29997e-03 , -4.03622e-03
 2.39983e-03 ,  1.03747e-03
 2.49992e-03 ,  7.37281e-03
 2.59977e-03 ,  1.56163e-02
 2.69986e-03 ,  2.59290e-02
 2.79995e-03 ,  3.83065e-02
 2.89981e-03 ,  5.25174e-02
 2.99990e-03 ,  6.85002e-02
 3.09999e-03 ,  8.55757e-02
 3.19985e-03 ,  1.03014e-01
 3.29994e-03 ,  1.19951e-01
 3.39979e-03 ,  1.35323e-01
 3.49988e-03 ,  1.49032e-01
 3.59997e-03 ,  1.61512e-01
 3.69983e-03 ,  1.72843e-01
 3.79992e-03 ,  1.83452e-01
 3.89978e-03 ,  1.93635e-01
 3.99987e-03 ,  2.02984e-01
 4.09996e-03 ,  2.11002e-01
 4.19981e-03 ,  2.17403e-01
 4.29990e-03 ,  2.21768e-01
 4.39999e-03 ,  2.23924e-01
 4.49985e-03 ,  2.23573e-01
 4.59994e-03 ,  2.20944e-01
 4.69980e-03 ,  2.16855e-01
 4.79989e-03 ,  2.11057e-01
 4.89998e-03 ,  2.03806e-01
 4.99983e-03 ,  1.95669e-01
 5.09992e-03 ,  1.87027e-01
 5.19978e-03 ,  1.78349e-01
 5.29987e-03 ,  1.69958e-01
 5.39996e-03 ,  1.61747e-01
 5.49982e-03 ,  1.53723e-01
 5.59991e-03 ,  1.46085e-01
 5.70000e-03 ,  1.39066e-01
 5.79985e-03 ,  1.32723e-01
 5.89994e-03 ,  1.26927e-01
 5.99980e-03 ,  1.21694e-01
 6.09989e-03 ,  1.16964e-01
 6.19998e-03 ,  1.12653e-01
 6.29984e-03 ,  1.08737e-01
 6.39993e-03 ,  1.05298e-01
 6.49978e-03 ,  1.02590e-01
 6.59987e-03 ,  1.00980e-01
 6.69996e-03 ,  1.00788e-01
 6.79982e-03 ,  1.02225e-01
 6.89991e-03 ,  1.05347e-01
 7.00000e-03 ,  1.10036e-01
 7.09986e-03 ,  1.16219e-01
 7.19995e-03 ,  1.23605e-01
 7.29980e-03 ,  1.31719e-01
 7.39989e-03 ,  1.40242e-01
 7.49998e-03 ,  1.48763e-01
 7.59984e-03 ,  1.56939e-01
 7.69993e-03 ,  1.64581e-01
 7.79979e-03 ,  1.71371e-01
 7.89988e-03 ,  1.77215e-01
 7.99997e-03 ,  1.82070e-01
 8.09982e-03 ,  1.85964e-01
 8.19991e-03 ,  1.89028e-01
 8.29977e-03 ,  1.91456e-01
 8.39986e-03 ,  1.93523e-01
 8.49995e-03 ,  1.95384e-01
 8.59981e-03 ,  1.97209e-01
 8.69990e-03 ,  1.99141e-01
 8.79999e-03 ,  2.01322e-01
 8.89984e-03 ,  2.03835e-01
 8.99993e-03 ,  2.06734e-01
 9.09979e-03 ,  2.09994e-01
 9.19988e-03 ,  2.13597e-01
 9.29997e-03 ,  2.17400e-01
 9.39983e-03 ,  2.21291e-01
 9.49992e-03 ,  2.25077e-01
 9.59977e-03 ,  2.28471e-01
 9.69986e-03 ,  2.31482e-01
 9.79995e-03 ,  2.34257e-01
 9.89981e-03 ,  2.36804e-01
 9.99990e-03 ,  2.39048e-01
 1.01000e-02 ,  2.41151e-01
 1.01998e-02 ,  2.43300e-01
 1.02999e-02 ,  2.45597e-01
 1.03998e-02 ,  2.48102e-01
 1.04999e-02 ,  2.50766e-01
 1.06000e-02 ,  2.53490e-01
 1.06998e-02 ,  2.56272e-01
 1.07999e-02 ,  2.59263e-01
 1.08998e-02 ,  2.62542e-01
 1.09999e-02 ,  2.66169e-01
 1.11000e-02 ,  2.70052e-01
 1.11998e-02 ,  2.73927e-01
 1.12999e-02 ,  2.77728e-01
 1.14000e-02 ,  2.81397e-01
 1.14999e-02 ,  2.84922e-01
 1.15999e-02 ,  2.88283e-01
 1.16998e-02 ,  2.91253e-01
 1.17999e-02 ,  2.93700e-01
 1.19000e-02 ,  2.95596e-01
 1.19998e-02 ,  2.96980e-01
 1.20999e-02 ,  2.97899e-01
 1.21998e-02 ,  2.98378e-01
 1.22999e-02 ,  2.98312e-01
 1.24000e-02 ,  2.97696e-01
 1.24998e-02 ,  2.96558e-01
 1.25999e-02 ,  2.94960e-01
 1.27000e-02 ,  2.93090e-01
 1.27999e-02 ,  2.91061e-01
 1.28999e-02 ,  2.88951e-01
 1.29998e-02 ,  2.86738e-01
 1.30999e-02 ,  2.84439e-01
 1.32000e-02 ,  2.82014e-01
 1.32998e-02 ,  2.79454e-01
 1.33999e-02 ,  2.76787e-01
 1.34998e-02 ,  2.74082e-01
 1.35999e-02 ,  2.71288e-01
 1.37000e-02 ,  2.68389e-01
 1.37998e-02 ,  2.65404e-01
 1.38999e-02 ,  2.62373e-01
 1.40000e-02 ,  2.59312e-01
 1.40999e-02 ,  2.56240e-01
 1.41999e-02 ,  2.53239e-01
 1.42998e-02 ,  2.50433e-01
 1.43999e-02 ,  2.47824e-01
 1.45000e-02 ,  2.45481e-01
 1.45998e-02 ,  2.43418e-01
 1.46999e-02 ,  2.41457e-01
 1.47998e-02 ,  2.39553e-01
 1.48999e-02 ,  2.37574e-01
 1.50000e-02 ,  2.35442e-01
 1.50998e-02 ,  2.33070e-01
 1.51999e-02 ,  2.30413e-01
 1.52998e-02 ,  2.27496e-01
 1.53999e-02 ,  2.24310e-01
 1.54999e-02 ,  2.20850e-01
 1.55998e-02 ,  2.17104e-01
 1.56999e-02 ,  2.13015e-01
 1.58000e-02 ,  2.08526e-01
 1.58998e-02 ,  2.03610e-01
 1.59999e-02 ,  1.98255e-01
 1.60998e-02 ,  1.92527e-01
 1.61999e-02 ,  1.86465e-01
 1.63000e-02 ,  1.80130e-01
 1.63998e-02 ,  1.73603e-01
 1.64999e-02 ,  1.66940e-01
 1.65998e-02 ,  1.60200e-01
 1.66999e-02 ,  1.53385e-01
 1.68000e-02 ,  1.46522e-01
 1.68998e-02 ,  1.39641e-01
 1.69999e-02 ,  1.32714e-01
 1.71000e-02 ,  1.25756e-01
 1.71998e-02 ,  1.18779e-01
 1.72999e-02 ,  1.11708e-01
 1.73998e-02 ,  1.04456e-01
 1.74999e-02 ,  9.69935e-02
 1.76000e-02 ,  8.94308e-02
 1.76998e-02 ,  8.18805e-02
 1.77999e-02 ,  7.42657e-02
 1.78998e-02 ,  6.66375e-02
 1.79999e-02 ,  5.89905e-02
 1.81000e-02 ,  5.13483e-02
 1.81998e-02 ,  4.37194e-02
 1.82999e-02 ,  3.60395e-02
 1.84000e-02 ,  2.82379e-02
 1.84998e-02 ,  2.03420e-02
 1.85999e-02 ,  1.23289e-02
 1.86998e-02 ,  4.29130e-03
 1.87999e-02 , -3.78941e-03
 1.89000e-02 , -1.18706e-02
 1.89998e-02 , -1.99016e-02
 1.90999e-02 , -2.78475e-02
 1.91998e-02 , -3.56544e-02
 1.92999e-02 , -4.33680e-02
 1.94000e-02 , -5.09636e-02
 1.94998e-02 , -5.84349e-02
 1.95999e-02 , -6.58892e-02
 1.97000e-02 , -7.33556e-02
 1.97999e-02 , -8.08287e-02
 1.98999e-02 , -8.83366e-02
 1.99998e-02 , -9.57920e-02
 2.00999e-02 , -1.03201e-01
 2.02000e-02 , -1.10536e-01
 2.02998e-02 , -1.17710e-01
 2.03999e-02 , -1.24699e-01
 2.04998e-02 , -1.31438e-01
 2.05999e-02 , -1.37973e-01
 2.07000e-02 , -1.44319e-01
 2.07998e-02 , -1.50476e-01
 2.08999e-02 , -1.56456e-01
 2.10000e-02 , -1.62209e-01
 2.10999e-02 , -1.67678e-01
 2.11999e-02 , -1.72897e-01
 2.12998e-02 , -1.77841e-01
 2.13999e-02 , -1.82609e-01
 2.15000e-02 , -1.87229e-01
 2.15998e-02 , -1.91700e-01
 2.16999e-02 , -1.96016e-01
 2.17998e-02 , -2.00100e-01
 2.18999e-02 , -2.03891e-01
 2.20000e-02 , -2.07288e-01
 2.20998e-02 , -2.10185e-01
 2.21999e-02 , -2.12522e-01
 2.22998e-02 , -2.14253e-01
 2.23999e-02 , -2.15401e-01
 2.25000e-02 , -2.16017e-01
 2.25998e-02 , -2.16183e-01
 2.26999e-02 , -2.15981e-01
 2.28000e-02 , -2.15486e-01
 2.28998e-02 , -2.14751e-01
 2.29999e-02 , -2.13809e-01
 2.30998e-02 , -2.12675e-01
 2.31999e-02 , -2.11344e-01
 2.33000e-02 , -2.09829e-01
 2.33998e-02 , -2.08152e-01
 2.34999e-02 , -2.06309e-01
 2.35998e-02 , -2.04324e-01
 2.36999e-02 , -2.02194e-01
 2.38000e-02 , -1.99941e-01
 2.38998e-02 , -1.97588e-01
 2.39999e-02 , -1.95129e-01
 2.41000e-02 , -1.92579e-01
 2.41998e-02 , -1.89972e-01
 2.42999e-02 , -1.87330e-01
 2.43998e-02 , -1.84695e-01
 2.44999e-02 , -1.82052e-01
 2.46000e-02 , -1.79374e-01
 2.46998e-02 , -1.76636e-01
 2.47999e-02 , -1.73805e-01
 2.48998e-02 , -1.70883e-01
 2.49999e-02 , -1.67865e-01
 2.51000e-02 , -1.64770e-01
 2.51998e-02 , -1.61618e-01
 2.52999e-02 , -1.58385e-01
 2.54000e-02 , -1.55078e-01
 2.54999e-02 , -1.51707e-01
 2.55999e-02 , -1.48262e-01
 2.56998e-02 , -1.44763e-01
 2.57999e-02 , -1.41207e-01
 2.59000e-02 , -1.37607e-01
 2.59998e-02 , -1.33960e-01
 2.60999e-02 , -1.30231e-01
 2.61998e-02 , -1.26407e-01
 2.62999e-02 , -1.22442e-01
 2.64000e-02 , -1.18384e-01
 2.64998e-02 , -1.14227e-01
 2.65999e-02 , -1.09963e-01
 2.67000e-02 , -1.05645e-01
 2.67999e-02 , -1.01278e-01
 2.68999e-02 , -9.68700e-02
 2.69998e-02 , -9.25359e-02
 2.70999e-02 , -8.82803e-02
 2.72000e-02 , -8.41358e-02
 2.72998e-02 , -8.00738e-02
 2.73999e-02 , -7.60322e-02
 2.74998e-02 , -7.20528e-02
 2.75999e-02 , -6.81710e-02
 2.77000e-02 , -6.44927e-02
 2.77998e-02 , -6.10037e-02
 2.78999e-02 , -5.76333e-02
 2.80000e-02 , -5.43999e-02
 2.80999e-02 , -5.13433e-02
 2.81999e-02 , -4.84434e-02
 2.82998e-02 , -4.57120e-02
 2.83999e-02 , -4.31187e-02
 2.85000e-02 , -4.06277e-02
 2.85998e-02 , -3.82633e-02
 2.86999e-02 , -3.60430e-02
 2.87998e-02 , -3.39543e-02
 2.88999e-02 , -3.19728e-02
 2.90000e-02 , -3.01083e-02
 2.90998e-02 , -2.83886e-02
 2.91999e-02 , -2.68349e-02
 2.92998e-02 , -2.54345e-02
 2.93999e-02 , -2.41390e-02
 2.94999e-02 , -2.29009e-02
 2.95998e-02 , -2.16815e-02
 2.96999e-02 , -2.04638e-02
 2.98000e-02 , -1.92579e-02
 2.98998e-02 , -1.80744e-02
 2.99999e-02 , -1.69254e-02
 3.00998e-02 , -1.58162e-02
 3.01999e-02 , -1.47473e-02
 3.03000e-02 , -1.37222e-02
 3.03998e-02 , -1.27415e-02
 3.04999e-02 , -1.18029e-02
 3.05998e-02 , -1.09214e-02
 3.06999e-02 , -1.01084e-02
 3.08000e-02 , -9.37518e-03
 3.08998e-02 , -8.73557e-03
 3.09999e-02 , -8.19005e-03
 3.11000e-02 , -7.73622e-03
 3.11998e-02 , -7.37215e-03
 3.12999e-02 , -7.08672e-03
 3.13998e-02 , -6.87021e-03
 3.14999e-02 , -6.70708e-03
 3.16000e-02 , -6.56990e-03
 3.16998e-02 , -6.42092e-03
 3.17999e-02 , -6.24392e-03
 3.18998e-02 , -6.03897e-03
 3.19999e-02 , -5.81508e-03
 3.21000e-02 , -5.59298e-03
 3.21998e-02 , -5.40504e-03
 3.22999e-02 , -5.28136e-03
 3.24000e-02 , -5.23742e-03
 3.24998e-02 , -5.27595e-03
 3.25999e-02 , -5.38854e-03
 3.26998e-02 , -5.56373e-03
 3.27999e-02 , -5.80021e-03
 3.29000e-02 , -6.10315e-03
 3.29998e-02 , -6.47291e-03
 3.30999e-02 , -6.91603e-03
 3.31998e-02 , -7.43264e-03
 3.32999e-02 , -8.01372e-03
 3.34000e-02 , -8.66159e-03
 3.34998e-02 , -9.39397e-03
 3.35999e-02 , -1.02290e-02
 3.37000e-02 , -1.11579e-02
 3.37999e-02 , -1.21674e-02
 3.38659e-02 , -1.28727e-02
