Time , el8_pstrn
0.0,1.0
9.98567e-5,1.0
0.000199947,1.0
0.000299803,1.0
0.000399893,1.0
0.000499983,1.0
0.00059984,1.0
0.00069993,0.999985
0.000799787,0.999863
0.000899877,1.00073
0.000999967,1.0052
0.00109982,0.951897
0.00119991,0.785776
0.00129977,0.688881
0.00139986,0.699054
0.00149995,0.718649
0.00159981,0.7254
0.0016999,0.728801
0.00179999,0.73089
0.00189984,0.732021
0.00199993,0.732749
0.00209979,0.73019
0.00219988,0.72348
0.00229997,0.716295
0.00239983,0.711965
0.00249992,0.709804
0.00259977,0.708014
0.00269986,0.705058
0.00279995,0.700799
0.00289981,0.694116
0.0029999,0.685124
0.00309999,0.673877
0.00319985,0.660934
0.00329994,0.647347
0.00339979,0.633914
0.00349988,0.622626
0.00359997,0.615821
0.00369983,0.614689
0.00379992,0.618816
0.00389978,0.626237
0.00399987,0.632876
0.00409996,0.638536
0.00419981,0.644598
0.0042999,0.650609
0.00439999,0.65655
0.00449985,0.664466
0.00459994,0.674337
0.0046998,0.685528
0.00479989,0.697352
0.00489998,0.709965
0.00499983,0.723152
0.00509992,0.736711
0.00519978,0.750227
0.00529987,0.763366
0.00539996,0.77602
0.00549982,0.787562
0.00559991,0.797408
0.0057,0.805149
0.00579985,0.810622
0.00589994,0.813846
0.0059998,0.815091
0.00609989,0.815237
0.00619998,0.814546
0.00629984,0.812872
0.00639993,0.810292
0.00649978,0.80713
0.00659987,0.803626
0.00669996,0.799404
0.00679982,0.794408
0.00689991,0.788794
0.007,0.783213
0.00709986,0.777544
0.00719995,0.771675
0.0072998,0.765881
0.00739989,0.760373
0.00749998,0.755164
0.00759984,0.750332
0.00769993,0.746052
0.00779979,0.742611
0.00789988,0.739954
0.00799997,0.738052
0.00809982,0.736874
0.00819991,0.736543
0.00829977,0.737048
0.00839986,0.738045
0.00849995,0.739367
0.00859981,0.741066
0.0086999,0.743081
0.00879999,0.745244
0.00889984,0.747605
0.00899993,0.750403
0.00909979,0.753754
0.00919988,0.757607
0.00929997,0.761901
0.00939983,0.766481
0.00949992,0.771678
0.00959977,0.777739
0.00969986,0.784583
0.00979995,0.791595
0.00989981,0.798616
0.0099999,0.806164
0.0101,0.814384
0.0101998,0.822907
0.0102999,0.831058
0.0103998,0.838809
0.0104999,0.846547
0.0106,0.85483
0.0106998,0.863486
0.0107999,0.871459
0.0108998,0.878577
0.0109999,0.885444
0.0111,0.89251
0.0111998,0.900007
0.0112999,0.907705
0.0114,0.915258
0.0114999,0.92264
0.0115999,0.930055
0.0116998,0.93758
0.0117999,0.945148
0.0119,0.95306
0.0119998,0.961568
0.0120999,0.970528
0.0121998,0.979391
0.0122999,0.988083
0.0124,0.996614
0.0124998,1.0049
0.0125999,1.01301
0.0127,1.02094
0.0127999,1.02873
0.0128999,1.03653
0.0129998,1.04434
0.0130999,1.05217
0.0132,1.06004
0.0132998,1.06802
0.0133999,1.07624
0.0134998,1.08461
0.0135999,1.09316
0.0137,1.10188
0.0137998,1.11067
0.0138999,1.11955
0.014,1.12847
0.0140999,1.13734
0.0141999,1.146
0.0142998,1.15421
0.0143999,1.1618
0.0145,1.16877
0.0145998,1.17511
0.0146999,1.18083
0.0147998,1.18585
0.0148999,1.19012
0.015,1.19355
0.0150998,1.19614
0.0151999,1.19803
0.0152998,1.19939
0.0153999,1.20039
0.0154999,1.20119
0.0155998,1.20196
0.0156999,1.20279
0.0158,1.20367
0.0158998,1.20441
0.0159999,1.20477
0.0160998,1.20453
0.0161999,1.20378
0.0163,1.20262
0.0163998,1.2013
0.0164999,1.20002
0.0165998,1.1991
0.0166999,1.19864
0.0168,1.19868
0.0168998,1.19907
0.0169999,1.19958
0.0171,1.19982
0.0171998,1.19931
0.0172999,1.19789
0.0173998,1.19583
0.0174999,1.19323
0.0176,1.19067
0.0176998,1.18847
0.0177999,1.18661
0.0178998,1.18512
0.0179999,1.18376
0.0181,1.18238
0.0181998,1.18103
0.0182999,1.17994
0.0184,1.1791
0.0184998,1.17836
0.0185999,1.17749
0.0186998,1.17631
0.0187999,1.1748
0.0189,1.17309
0.0189998,1.17139
0.0190999,1.16984
0.0191998,1.16843
0.0192999,1.167
0.0194,1.16536
0.0194998,1.16341
0.0195999,1.1611
0.0197,1.15845
0.0197999,1.15563
0.0198999,1.15274
0.0199998,1.14995
0.0200999,1.14729
0.0202,1.14478
0.0202998,1.14239
0.0203999,1.14001
0.0204998,1.13753
0.0205999,1.13484
0.0207,1.13189
0.0207998,1.12871
0.0208999,1.12531
0.021,1.12178
0.0210999,1.11814
0.0211999,1.11434
0.0212998,1.11043
