Time , el8_pstrn
0.0,1.0
9.98567e-5,1.0
0.000199947,0.999991
0.000299803,0.999936
0.000399893,0.999828
0.000499983,0.999543
0.00059984,0.991742
0.00069993,0.994811
0.000799787,1.0453
0.000899877,1.119
0.000999967,1.16679
0.00109982,1.20348
0.00119991,1.23162
0.00129977,1.24985
0.00139986,1.26383
0.00149995,1.27651
0.00159981,1.28393
0.0016999,1.28416
0.00179999,1.28361
0.00189984,1.28493
0.00199993,1.288
0.00209979,1.29144
0.00219988,1.29278
0.00229997,1.28968
0.00239983,1.28254
0.00249992,1.27453
0.00259977,1.26967
0.00269986,1.26803
0.00279995,1.26722
0.00289981,1.26698
0.0029999,1.26744
0.00309999,1.26825
0.00319985,1.26929
0.00329994,1.2701
0.00339979,1.27056
0.00349988,1.27076
0.00359997,1.27148
0.00369983,1.27311
0.00379992,1.27636
0.00389978,1.281
0.00399987,1.2863
0.00409996,1.2914
0.00419981,1.29522
0.0042999,1.29681
0.00439999,1.29621
0.00449985,1.29441
0.00459994,1.29258
0.0046998,1.29049
0.00479989,1.28835
0.00489998,1.28654
0.00499983,1.28426
0.00509992,1.27955
0.00519978,1.27287
0.00529987,1.26593
0.00539996,1.25857
0.00549982,1.25057
0.00559991,1.24231
0.0057,1.23401
0.00579985,1.22529
0.00589994,1.21632
0.0059998,1.20722
0.00609989,1.19789
0.00619998,1.1881
0.00629984,1.17827
0.00639993,1.16894
0.00649978,1.15968
0.00659987,1.15108
0.00669996,1.14369
0.00679982,1.13762
0.00689991,1.13221
0.007,1.12705
0.00709986,1.12201
0.00719995,1.11714
0.0072998,1.11229
0.00739989,1.10758
0.00749998,1.10339
0.00759984,1.09988
0.00769993,1.09706
0.00779979,1.09483
0.00789988,1.09305
0.00799997,1.09178
0.00809982,1.09102
0.00819991,1.0907
0.00829977,1.09073
0.00839986,1.09112
0.00849995,1.09187
0.00859981,1.09301
0.0086999,1.09453
0.00879999,1.0964
0.00889984,1.09855
0.00899993,1.10105
0.00909979,1.1038
0.00919988,1.10663
0.00929997,1.10936
0.00939983,1.11181
0.00949992,1.11375
0.00959977,1.11503
0.00969986,1.11558
0.00979995,1.1154
0.00989981,1.11451
0.0099999,1.11292
0.0101,1.11076
0.0101998,1.10817
0.0102999,1.10536
0.0103998,1.10257
0.0104999,1.1
0.0106,1.09784
0.0106998,1.09627
0.0107999,1.09538
0.0108998,1.09522
0.0109999,1.0958
0.0111,1.09698
0.0111998,1.09851
0.0112999,1.10006
0.0114,1.10134
0.0114999,1.10217
0.0115999,1.10244
0.0116998,1.10211
0.0117999,1.10122
0.0119,1.09981
0.0119998,1.09798
0.0120999,1.09581
0.0121998,1.09331
0.0122999,1.0905
0.0124,1.08742
0.0124998,1.08417
0.0125999,1.08079
0.0127,1.07739
0.0127999,1.07399
0.0128999,1.07059
0.0129998,1.06721
0.0130999,1.06385
0.0132,1.06044
0.0132998,1.05697
0.0133999,1.05332
0.0134998,1.04938
0.0135999,1.04525
0.0137,1.04111
0.0137998,1.03708
0.0138999,1.03319
0.014,1.02941
0.0140999,1.0257
0.0141999,1.0221
0.0142998,1.01858
0.0143999,1.015
0.0145,1.01129
0.0145998,1.00744
0.0146999,1.00352
0.0147998,0.999925
0.0148999,0.997143
0.015,0.995089
0.0150998,0.993253
0.0151999,0.992062
0.0152998,0.991635
0.0153999,0.991926
0.0154999,0.992706
0.0155998,0.993519
0.0156999,0.993819
0.0158,0.993017
0.0158998,0.992641
0.0159999,0.994809
0.0160998,0.997463
0.0161999,1.00017
0.0163,1.0033
0.0163998,1.00858
0.0164999,1.01424
0.0165998,1.01726
0.0166999,1.01931
0.0168,1.02248
0.0168998,1.0257
0.0169999,1.02784
0.0171,1.02951
0.0171998,1.02952
0.0172999,1.02973
0.0173998,1.0326
0.0174999,1.03629
0.0176,1.03932
0.0176998,1.04203
0.0177999,1.04502
0.0178998,1.04846
0.0179999,1.05222
0.0181,1.05596
0.0181998,1.0597
0.0182999,1.064
0.0184,1.06774
0.0184998,1.07162
0.0185999,1.07573
0.0186998,1.0798
0.0187999,1.0844
0.0189,1.08845
0.0189998,1.09099
0.0190999,1.09281
0.0191998,1.09463
0.0192999,1.09674
0.0194,1.0992
0.0194998,1.10154
0.0195999,1.10364
0.0197,1.10533
0.0197999,1.10707
0.0198999,1.10918
0.0199998,1.11184
0.0200999,1.11467
0.0202,1.11672
0.0202998,1.11859
0.0203999,1.12035
0.0204998,1.12195
0.0205999,1.12357
0.0207,1.1257
0.0207998,1.12744
0.0208999,1.12926
0.021,1.13084
0.0210999,1.1321
0.0211999,1.13294
0.0212998,1.13405
