Time , el8_pstrn
 0.00000e+00 ,  1.00000e+00
 9.98567e-05 ,  1.00000e+00
 1.99947e-04 ,  9.99991e-01
 2.99803e-04 ,  9.99936e-01
 3.99893e-04 ,  9.99828e-01
 4.99983e-04 ,  9.99543e-01
 5.99840e-04 ,  9.91742e-01
 6.99930e-04 ,  9.94811e-01
 7.99787e-04 ,  1.04530e+00
 8.99877e-04 ,  1.11900e+00
 9.99967e-04 ,  1.16679e+00
 1.09982e-03 ,  1.20348e+00
 1.19991e-03 ,  1.23162e+00
 1.29977e-03 ,  1.24985e+00
 1.39986e-03 ,  1.26383e+00
 1.49995e-03 ,  1.27651e+00
 1.59981e-03 ,  1.28393e+00
 1.69990e-03 ,  1.28416e+00
 1.79999e-03 ,  1.28361e+00
 1.89984e-03 ,  1.28493e+00
 1.99993e-03 ,  1.28800e+00
 2.09979e-03 ,  1.29144e+00
 2.19988e-03 ,  1.29278e+00
 2.29997e-03 ,  1.28968e+00
 2.39983e-03 ,  1.28254e+00
 2.49992e-03 ,  1.27453e+00
 2.59977e-03 ,  1.26967e+00
 2.69986e-03 ,  1.26803e+00
 2.79995e-03 ,  1.26722e+00
 2.89981e-03 ,  1.26698e+00
 2.99990e-03 ,  1.26744e+00
 3.09999e-03 ,  1.26825e+00
 3.19985e-03 ,  1.26929e+00
 3.29994e-03 ,  1.27010e+00
 3.39979e-03 ,  1.27056e+00
 3.49988e-03 ,  1.27076e+00
 3.59997e-03 ,  1.27148e+00
 3.69983e-03 ,  1.27311e+00
 3.79992e-03 ,  1.27636e+00
 3.89978e-03 ,  1.28100e+00
 3.99987e-03 ,  1.28630e+00
 4.09996e-03 ,  1.29140e+00
 4.19981e-03 ,  1.29522e+00
 4.29990e-03 ,  1.29681e+00
 4.39999e-03 ,  1.29621e+00
 4.49985e-03 ,  1.29441e+00
 4.59994e-03 ,  1.29258e+00
 4.69980e-03 ,  1.29049e+00
 4.79989e-03 ,  1.28835e+00
 4.89998e-03 ,  1.28654e+00
 4.99983e-03 ,  1.28426e+00
 5.09992e-03 ,  1.27955e+00
 5.19978e-03 ,  1.27287e+00
 5.29987e-03 ,  1.26593e+00
 5.39996e-03 ,  1.25857e+00
 5.49982e-03 ,  1.25057e+00
 5.59991e-03 ,  1.24231e+00
 5.70000e-03 ,  1.23401e+00
 5.79985e-03 ,  1.22529e+00
 5.89994e-03 ,  1.21632e+00
 5.99980e-03 ,  1.20722e+00
 6.09989e-03 ,  1.19789e+00
 6.19998e-03 ,  1.18810e+00
 6.29984e-03 ,  1.17827e+00
 6.39993e-03 ,  1.16894e+00
 6.49978e-03 ,  1.15968e+00
 6.59987e-03 ,  1.15108e+00
 6.69996e-03 ,  1.14369e+00
 6.79982e-03 ,  1.13762e+00
 6.89991e-03 ,  1.13221e+00
 7.00000e-03 ,  1.12705e+00
 7.09986e-03 ,  1.12201e+00
 7.19995e-03 ,  1.11714e+00
 7.29980e-03 ,  1.11229e+00
 7.39989e-03 ,  1.10758e+00
 7.49998e-03 ,  1.10339e+00
