Time , el8_pstrn
 0.00000e+00 ,  1.00000e+00
 9.98567e-05 ,  9.99996e-01
 1.99947e-04 ,  9.99952e-01
 2.99803e-04 ,  9.99823e-01
 3.99893e-04 ,  9.99604e-01
 4.99983e-04 ,  9.99495e-01
 5.99840e-04 ,  9.91466e-01
 6.99930e-04 ,  9.64032e-01
 7.99787e-04 ,  1.01715e+00
 8.99877e-04 ,  1.05680e+00
 9.99967e-04 ,  1.07397e+00
 1.09982e-03 ,  1.07970e+00
 1.19991e-03 ,  1.08163e+00
 1.29977e-03 ,  1.07935e+00
 1.39986e-03 ,  1.07150e+00
 1.49995e-03 ,  1.06250e+00
 1.59981e-03 ,  1.05794e+00
 1.69990e-03 ,  1.05741e+00
 1.79999e-03 ,  1.05795e+00
 1.89984e-03 ,  1.05807e+00
 1.99993e-03 ,  1.05663e+00
 2.09979e-03 ,  1.05292e+00
 2.19988e-03 ,  1.04834e+00
 2.29997e-03 ,  1.04354e+00
 2.39983e-03 ,  1.03876e+00
 2.49992e-03 ,  1.03388e+00
 2.59977e-03 ,  1.03057e+00
 2.69986e-03 ,  1.02761e+00
 2.79995e-03 ,  1.02456e+00
 2.89981e-03 ,  1.02186e+00
 2.99990e-03 ,  1.01920e+00
 3.09999e-03 ,  1.01696e+00
 3.19985e-03 ,  1.01725e+00
 3.29994e-03 ,  1.02139e+00
 3.39979e-03 ,  1.03012e+00
 3.49988e-03 ,  1.04307e+00
 3.59997e-03 ,  1.05914e+00
 3.69983e-03 ,  1.07646e+00
 3.79992e-03 ,  1.09368e+00
 3.89978e-03 ,  1.10878e+00
 3.99987e-03 ,  1.12142e+00
 4.09996e-03 ,  1.13136e+00
 4.19981e-03 ,  1.13780e+00
 4.29990e-03 ,  1.14231e+00
 4.39999e-03 ,  1.14676e+00
 4.49985e-03 ,  1.15119e+00
 4.59994e-03 ,  1.15541e+00
 4.69980e-03 ,  1.15929e+00
 4.79989e-03 ,  1.16317e+00
 4.89998e-03 ,  1.16708e+00
 4.99983e-03 ,  1.17091e+00
 5.09992e-03 ,  1.17474e+00
 5.19978e-03 ,  1.17910e+00
 5.29987e-03 ,  1.18425e+00
 5.39996e-03 ,  1.18903e+00
 5.49982e-03 ,  1.19312e+00
 5.59991e-03 ,  1.19755e+00
 5.70000e-03 ,  1.20349e+00
 5.79985e-03 ,  1.21048e+00
 5.89994e-03 ,  1.21717e+00
 5.99980e-03 ,  1.22332e+00
 6.09989e-03 ,  1.22937e+00
 6.19998e-03 ,  1.23543e+00
 6.29984e-03 ,  1.24145e+00
 6.39993e-03 ,  1.24693e+00
 6.49978e-03 ,  1.25135e+00
 6.59987e-03 ,  1.25418e+00
 6.69996e-03 ,  1.25526e+00
 6.79982e-03 ,  1.25494e+00
 6.89991e-03 ,  1.25340e+00
 7.00000e-03 ,  1.25070e+00
 7.09986e-03 ,  1.24744e+00
 7.19995e-03 ,  1.24321e+00
 7.29980e-03 ,  1.23757e+00
 7.39989e-03 ,  1.23055e+00
 7.49998e-03 ,  1.22249e+00
 7.59984e-03 ,  1.21358e+00
 7.69993e-03 ,  1.20373e+00
 7.79979e-03 ,  1.19289e+00
 7.89988e-03 ,  1.18101e+00
 7.99997e-03 ,  1.16815e+00
 8.09982e-03 ,  1.15452e+00
 8.19991e-03 ,  1.14025e+00
 8.29977e-03 ,  1.12561e+00
 8.39986e-03 ,  1.11070e+00
 8.49995e-03 ,  1.09586e+00
 8.59981e-03 ,  1.08135e+00
 8.69990e-03 ,  1.06740e+00
 8.79999e-03 ,  1.05429e+00
 8.89984e-03 ,  1.04222e+00
 8.99993e-03 ,  1.03129e+00
 9.09979e-03 ,  1.02150e+00
 9.19988e-03 ,  1.01273e+00
 9.29997e-03 ,  1.00486e+00
 9.39983e-03 ,  9.97774e-01
 9.49992e-03 ,  9.91222e-01
 9.59977e-03 ,  9.85052e-01
 9.69986e-03 ,  9.79063e-01
 9.79995e-03 ,  9.73117e-01
 9.89981e-03 ,  9.67087e-01
 9.99990e-03 ,  9.60878e-01
 1.01000e-02 ,  9.54587e-01
 1.01998e-02 ,  9.48385e-01
 1.02999e-02 ,  9.42387e-01
 1.03998e-02 ,  9.36776e-01
 1.04999e-02 ,  9.31686e-01
 1.06000e-02 ,  9.27256e-01
 1.06998e-02 ,  9.23585e-01
 1.07999e-02 ,  9.20734e-01
 1.08998e-02 ,  9.18760e-01
 1.09999e-02 ,  9.17639e-01
 1.11000e-02 ,  9.17313e-01
 1.11998e-02 ,  9.17621e-01
 1.12999e-02 ,  9.18395e-01
 1.14000e-02 ,  9.19487e-01
 1.14999e-02 ,  9.20782e-01
 1.15999e-02 ,  9.22196e-01
 1.16998e-02 ,  9.23662e-01
 1.17999e-02 ,  9.25150e-01
 1.19000e-02 ,  9.26670e-01
 1.19998e-02 ,  9.28268e-01
 1.20999e-02 ,  9.30010e-01
 1.21998e-02 ,  9.31911e-01
 1.22999e-02 ,  9.33950e-01
 1.24000e-02 ,  9.36068e-01
 1.24998e-02 ,  9.38221e-01
 1.25999e-02 ,  9.40401e-01
 1.27000e-02 ,  9.42589e-01
 1.27999e-02 ,  9.44741e-01
 1.28999e-02 ,  9.46850e-01
 1.29998e-02 ,  9.48923e-01
 1.30999e-02 ,  9.51007e-01
 1.32000e-02 ,  9.53136e-01
 1.32998e-02 ,  9.55346e-01
 1.33999e-02 ,  9.57676e-01
 1.34998e-02 ,  9.60156e-01
 1.35999e-02 ,  9.62868e-01
 1.37000e-02 ,  9.65869e-01
 1.37998e-02 ,  9.69159e-01
 1.38999e-02 ,  9.72738e-01
 1.40000e-02 ,  9.76493e-01
 1.40999e-02 ,  9.80277e-01
 1.41999e-02 ,  9.83998e-01
 1.42998e-02 ,  9.87557e-01
 1.43999e-02 ,  9.90974e-01
 1.45000e-02 ,  9.94227e-01
 1.45998e-02 ,  9.97210e-01
 1.46999e-02 ,  9.99779e-01
 1.47998e-02 ,  1.00189e+00
 1.48999e-02 ,  1.00361e+00
 1.50000e-02 ,  1.00507e+00
 1.50998e-02 ,  1.00620e+00
 1.51999e-02 ,  1.00708e+00
 1.52998e-02 ,  1.00793e+00
 1.53999e-02 ,  1.00902e+00
 1.54999e-02 ,  1.01049e+00
 1.55998e-02 ,  1.01224e+00
 1.56999e-02 ,  1.01385e+00
 1.58000e-02 ,  1.01547e+00
 1.58998e-02 ,  1.01747e+00
 1.59999e-02 ,  1.02026e+00
 1.60998e-02 ,  1.02386e+00
 1.61999e-02 ,  1.02661e+00
 1.63000e-02 ,  1.02848e+00
 1.63998e-02 ,  1.02952e+00
 1.64999e-02 ,  1.02970e+00
 1.65998e-02 ,  1.02982e+00
 1.66999e-02 ,  1.03046e+00
 1.68000e-02 ,  1.03155e+00
 1.68998e-02 ,  1.03288e+00
 1.69999e-02 ,  1.03446e+00
 1.71000e-02 ,  1.03593e+00
 1.71998e-02 ,  1.03606e+00
 1.72999e-02 ,  1.03453e+00
 1.73998e-02 ,  1.03193e+00
 1.74999e-02 ,  1.02841e+00
 1.76000e-02 ,  1.02475e+00
 1.76998e-02 ,  1.02141e+00
 1.77999e-02 ,  1.01799e+00
 1.78998e-02 ,  1.01442e+00
 1.79999e-02 ,  1.01092e+00
 1.81000e-02 ,  1.00772e+00
 1.81998e-02 ,  1.00474e+00
 1.82999e-02 ,  1.00172e+00
 1.84000e-02 ,  9.99014e-01
 1.84998e-02 ,  9.96168e-01
 1.85999e-02 ,  9.93440e-01
 1.86998e-02 ,  9.91237e-01
 1.87999e-02 ,  9.88852e-01
 1.89000e-02 ,  9.85821e-01
 1.89998e-02 ,  9.82297e-01
 1.90999e-02 ,  9.78193e-01
 1.91998e-02 ,  9.74205e-01
 1.92999e-02 ,  9.70612e-01
 1.94000e-02 ,  9.67577e-01
 1.94998e-02 ,  9.64915e-01
 1.95999e-02 ,  9.62152e-01
 1.97000e-02 ,  9.59012e-01
 1.97999e-02 ,  9.55313e-01
 1.98999e-02 ,  9.51323e-01
 1.99998e-02 ,  9.47369e-01
 2.00999e-02 ,  9.43266e-01
 2.02000e-02 ,  9.39085e-01
 2.02998e-02 ,  9.34995e-01
 2.03999e-02 ,  9.31060e-01
 2.04998e-02 ,  9.27478e-01
 2.05999e-02 ,  9.24502e-01
 2.07000e-02 ,  9.21400e-01
 2.07998e-02 ,  9.18267e-01
 2.08999e-02 ,  9.15241e-01
 2.10000e-02 ,  9.12225e-01
 2.10999e-02 ,  9.08529e-01
 2.11999e-02 ,  9.04849e-01
 2.12998e-02 ,  9.01798e-01
 2.13999e-02 ,  8.99306e-01
 2.15000e-02 ,  8.96819e-01
 2.15998e-02 ,  8.94040e-01
 2.16999e-02 ,  8.91237e-01
 2.17998e-02 ,  8.88998e-01
 2.18999e-02 ,  8.87478e-01
 2.20000e-02 ,  8.86246e-01
 2.20998e-02 ,  8.84978e-01
 2.21999e-02 ,  8.83480e-01
 2.22998e-02 ,  8.81728e-01
 2.23999e-02 ,  8.79760e-01
