Time , el8_pstrn
 0.00000e+00 ,  0.00000e+00
 9.98567e-05 ,  1.40212e-06
 1.99947e-04 ,  6.08282e-06
 2.99803e-04 ,  1.76633e-05
 3.99893e-04 ,  3.04281e-05
 4.99983e-04 ,  4.39712e-05
 5.99840e-04 ,  5.64245e-05
 6.99930e-04 ,  6.83223e-05
 7.99787e-04 ,  8.68989e-05
 8.99877e-04 ,  1.05962e-04
 9.99967e-04 ,  1.22563e-04
 1.09982e-03 ,  1.36529e-04
 1.19991e-03 ,  1.47045e-04
 1.29977e-03 ,  1.61308e-04
 1.39986e-03 ,  1.82906e-04
 1.49995e-03 ,  1.99201e-04
 1.59981e-03 ,  1.81483e-04
 1.69990e-03 ,  1.34957e-04
 1.79999e-03 ,  1.44894e-04
 1.89984e-03 ,  3.26173e-04
 1.99993e-03 ,  6.80126e-04
 2.09979e-03 ,  9.33346e-04
 2.19988e-03 ,  6.13573e-04
 2.29997e-03 , -6.31367e-04
 2.39983e-03 , -2.80674e-03
 2.49992e-03 , -5.51044e-03
 2.59977e-03 , -7.75421e-03
 2.69986e-03 , -9.16390e-03
 2.79995e-03 , -8.86998e-03
 2.89981e-03 , -6.72405e-03
 2.99990e-03 , -3.50258e-03
 3.09999e-03 , -1.96175e-04
 3.19985e-03 ,  2.86378e-03
 3.29994e-03 ,  5.24224e-03
 3.39979e-03 ,  7.43116e-03
 3.49988e-03 ,  1.01966e-02
 3.59997e-03 ,  1.28707e-02
 3.69983e-03 ,  1.45161e-02
 3.79992e-03 ,  1.66400e-02
 3.89978e-03 ,  1.88975e-02
 3.99987e-03 ,  2.12745e-02
 4.09996e-03 ,  2.41730e-02
 4.19981e-03 ,  2.66080e-02
 4.29990e-03 ,  2.93357e-02
 4.39999e-03 ,  3.13239e-02
 4.49985e-03 ,  3.29592e-02
 4.59994e-03 ,  3.47044e-02
 4.69980e-03 ,  3.64066e-02
 4.79989e-03 ,  3.83162e-02
 4.89998e-03 ,  4.02038e-02
 4.99983e-03 ,  4.16077e-02
 5.09992e-03 ,  4.26564e-02
 5.19978e-03 ,  4.37502e-02
 5.29987e-03 ,  4.47436e-02
 5.39996e-03 ,  4.56953e-02
 5.49982e-03 ,  4.68316e-02
 5.59991e-03 ,  4.82003e-02
 5.70000e-03 ,  4.95535e-02
 5.79985e-03 ,  5.10187e-02
 5.89994e-03 ,  5.24782e-02
 5.99980e-03 ,  5.40328e-02
 6.09989e-03 ,  5.55421e-02
 6.19998e-03 ,  5.71272e-02
 6.29984e-03 ,  5.90544e-02
 6.39993e-03 ,  6.11829e-02
 6.49978e-03 ,  6.32860e-02
 6.59987e-03 ,  6.54931e-02
 6.69996e-03 ,  6.80703e-02
 6.79982e-03 ,  7.07680e-02
 6.89991e-03 ,  7.36530e-02
 7.00000e-03 ,  7.65204e-02
 7.09986e-03 ,  7.94547e-02
 7.19995e-03 ,  8.23339e-02
 7.29980e-03 ,  8.51416e-02
 7.39989e-03 ,  8.79757e-02
 7.49998e-03 ,  9.07658e-02
 7.59984e-03 ,  9.33047e-02
 7.69993e-03 ,  9.55627e-02
 7.79979e-03 ,  9.76536e-02
 7.89988e-03 ,  9.95307e-02
 7.99997e-03 ,  1.01407e-01
 8.09982e-03 ,  1.03180e-01
 8.19991e-03 ,  1.04895e-01
 8.29977e-03 ,  1.06602e-01
 8.39986e-03 ,  1.08219e-01
 8.49995e-03 ,  1.09738e-01
 8.59981e-03 ,  1.11204e-01
 8.69990e-03 ,  1.12591e-01
 8.79999e-03 ,  1.13811e-01
 8.89984e-03 ,  1.14830e-01
 8.99993e-03 ,  1.15706e-01
 9.09979e-03 ,  1.16326e-01
 9.19988e-03 ,  1.16753e-01
 9.29997e-03 ,  1.17124e-01
 9.39983e-03 ,  1.17331e-01
 9.49992e-03 ,  1.17381e-01
 9.59977e-03 ,  1.17136e-01
 9.69986e-03 ,  1.16615e-01
 9.79995e-03 ,  1.16051e-01
 9.89981e-03 ,  1.15380e-01
 9.99990e-03 ,  1.14575e-01
 1.01000e-02 ,  1.13639e-01
 1.01998e-02 ,  1.12672e-01
 1.02999e-02 ,  1.11532e-01
 1.03998e-02 ,  1.10216e-01
 1.04999e-02 ,  1.08835e-01
 1.06000e-02 ,  1.07417e-01
 1.06998e-02 ,  1.05894e-01
