Time , el8_pstrn
0.0,0.0
9.98567e-5,4.66126e-6
0.000199947,-8.16285e-6
0.000299803,-5.53002e-5
0.000399893,-0.000122475
0.000499983,-0.000186834
0.00059984,-0.000233372
0.00069993,-0.000245193
0.000799787,-0.000211205
0.000899877,-0.000124783
0.000999967,1.67111e-5
0.00109982,0.000207693
0.00119991,0.000437891
0.00129977,0.000684872
0.00139986,0.000941058
0.00149995,0.00123284
0.00159981,0.00155279
0.0016999,0.0016236
0.00179999,0.000927102
0.00189984,-0.000569122
0.00199993,-0.00140385
0.00209979,0.00205383
0.00219988,0.0150817
0.00229997,0.0422994
0.00239983,0.0843781
0.00249992,0.136837
0.00259977,0.191693
0.00269986,0.242543
0.00279995,0.286749
0.00289981,0.325526
0.0029999,0.361626
0.00309999,0.394467
0.00319985,0.426305
0.00329994,0.458369
0.00339979,0.490152
0.00349988,0.52289
0.00359997,0.555189
0.00369983,0.587522
0.00379992,0.618526
0.00389978,0.64767
0.00399987,0.674497
0.00409996,0.698445
0.00419981,0.719892
0.0042999,0.737539
0.00439999,0.750352
0.00449985,0.758726
0.00459994,0.762493
0.0046998,0.762064
0.00479989,0.757938
0.00489998,0.75078
0.00499983,0.741812
0.00509992,0.732221
0.00519978,0.723112
0.00529987,0.715047
0.00539996,0.708213
0.00549982,0.703131
0.00559991,0.699845
0.0057,0.698476
0.00579985,0.698988
0.00589994,0.700415
0.0059998,0.702511
0.00609989,0.704531
0.00619998,0.705828
0.00629984,0.706149
0.00639993,0.705226
0.00649978,0.703022
0.00659987,0.699387
0.00669996,0.694122
0.00679982,0.68721
0.00689991,0.678494
0.007,0.667843
0.00709986,0.655337
0.00719995,0.641041
0.0072998,0.625122
0.00739989,0.607735
0.00749998,0.589077
0.00759984,0.569329
0.00769993,0.548471
0.00779979,0.526869
0.00789988,0.50456
0.00799997,0.481702
0.00809982,0.458411
0.00819991,0.434727
0.00829977,0.411148
0.00839986,0.387878
0.00849995,0.365276
0.00859981,0.343578
0.0086999,0.322783
0.00879999,0.302908
0.00889984,0.284051
0.00899993,0.266106
0.00909979,0.249049
0.00919988,0.232613
0.00929997,0.21658
0.00939983,0.200805
0.00949992,0.184939
0.00959977,0.168976
0.00969986,0.153015
0.00979995,0.137359
0.00989981,0.122178
0.0099999,0.107412
0.0101,0.0932757
0.0101998,0.0800947
0.0102999,0.0681678
0.0103998,0.0575045
0.0104999,0.0484026
0.0106,0.0408881
0.0106998,0.0349384
0.0107999,0.0307722
0.0108998,0.0286785
0.0109999,0.0287368
0.0111,0.0307135
0.0111998,0.034448
0.0112999,0.0398183
0.0114,0.0464966
0.0114999,0.054325
0.0115999,0.0631571
0.0116998,0.0726908
0.0117999,0.0824724
0.0119,0.092473
0.0119998,0.102781
0.0120999,0.113568
0.0121998,0.124791
0.0122999,0.136584
0.0124,0.14883
0.0124998,0.161875
0.0125999,0.175371
0.0127,0.188956
0.0127999,0.202461
0.0128999,0.215865
0.0129998,0.229091
0.0130999,0.24211
0.0132,0.254953
0.0132998,0.267753
0.0133999,0.280576
0.0134998,0.293506
0.0135999,0.306798
0.0137,0.320042
0.0137998,0.332797
0.0138999,0.34561
0.014,0.358523
0.0140999,0.371452
0.0141999,0.384684
0.0142998,0.3981
0.0143999,0.411723
0.0145,0.425392
0.0145998,0.438941
0.0146999,0.452267
0.0147998,0.465087
0.0148999,0.477139
0.015,0.488348
0.0150998,0.498845
0.0151999,0.508517
0.0152998,0.517696
0.0153999,0.526851
0.0154999,0.535377
0.0155998,0.542997
0.0156999,0.549753
0.0158,0.555927
0.0158998,0.561397
0.0159999,0.56713
0.0160998,0.573498
0.0161999,0.580193
0.0163,0.586913
0.0163998,0.593112
0.0164999,0.598643
0.0165998,0.603635
0.0166999,0.608087
0.0168,0.612149
0.0168998,0.615838
0.0169999,0.618592
0.0171,0.619854
0.0171998,0.619707
0.0172999,0.618053
0.0173998,0.615287
0.0174999,0.611349
0.0176,0.605739
0.0176998,0.598512
0.0177999,0.589464
0.0178998,0.578751
0.0179999,0.566536
0.0181,0.552957
0.0181998,0.538155
0.0182999,0.522143
0.0184,0.505254
0.0184998,0.487703
0.0185999,0.469519
0.0186998,0.450758
0.0187999,0.43135
0.0189,0.411395
0.0189998,0.391013
0.0190999,0.370206
0.0191998,0.349075
0.0192999,0.327551
0.0194,0.305685
0.0194998,0.283471
0.0195999,0.260857
0.0197,0.237848
0.0197999,0.214474
0.0198999,0.190799
0.0199998,0.166945
0.0200999,0.142846
0.0202,0.118724
0.0202998,0.094785
0.0203999,0.0710678
0.0204998,0.04777
0.0205999,0.0248741
0.0207,0.00241791
0.0207998,-0.0194877
0.0208999,-0.0407962
0.021,-0.061484
0.0210999,-0.0814779
0.0211999,-0.100887
0.0212998,-0.119604
0.0213999,-0.137853
0.0215,-0.155691
0.0215998,-0.173071
0.0216999,-0.190157
0.0217998,-0.206895
0.0218999,-0.22336
0.022,-0.239687
0.0220998,-0.255998
0.0221999,-0.272375
0.0222998,-0.288833
0.0223999,-0.305465
0.0225,-0.322194
0.0225998,-0.338927
0.0226999,-0.355656
0.0228,-0.372372
0.0228998,-0.389232
0.0229999,-0.406144
0.0230998,-0.42288
0.0231999,-0.43946
0.0233,-0.45565
0.0233998,-0.471294
0.0234999,-0.48636
0.0235998,-0.500508
0.0236999,-0.51376
0.0238,-0.525976
0.0238998,-0.537211
0.0239999,-0.547548
0.0241,-0.556819
0.0241998,-0.564957
0.0242999,-0.572096
0.0243998,-0.578381
0.0244999,-0.583692
0.0246,-0.587918
0.0246998,-0.590834
0.0247999,-0.592394
0.0248998,-0.592657
0.0249999,-0.591673
0.0251,-0.589439
0.0251998,-0.586048
0.0252999,-0.581594
0.0254,-0.576213
0.0254999,-0.570065
0.0255999,-0.563122
0.0256998,-0.555453
0.0257999,-0.547113
0.0259,-0.538142
0.0259998,-0.528598
0.0260999,-0.518417
0.0261998,-0.507665
0.0262999,-0.49634
0.0264,-0.484528
0.0264998,-0.472337
0.0265999,-0.459771
0.0267,-0.446966
0.0267999,-0.434072
0.0268999,-0.421191
0.0269998,-0.408457
0.0270999,-0.395861
0.0272,-0.383453
0.0272998,-0.371219
0.0273999,-0.359126
0.0274998,-0.347264
0.0275999,-0.335555
0.0277,-0.323981
0.0277998,-0.312482
0.0278999,-0.300966
0.028,-0.289483
0.0280999,-0.278053
0.0281999,-0.26657
0.0282998,-0.254994
0.0283999,-0.243211
0.0285,-0.231231
0.0285998,-0.219161
0.0286999,-0.206969
0.0287998,-0.19478
0.0288999,-0.182578
0.029,-0.17042
0.0290998,-0.158357
0.0291999,-0.146357
0.0292998,-0.134559
0.0293999,-0.122929
0.0294999,-0.111437
0.0295998,-0.100056
0.0296999,-0.0888129
0.0298,-0.0777432
0.0298998,-0.0668712
0.0299999,-0.0561737
0.0300998,-0.0456945
0.0301999,-0.0353333
0.0303,-0.0251118
0.0303998,-0.0150427
0.0304999,-0.00506931
0.0305998,0.00475146
0.0306999,0.0144568
0.0308,0.0240921
0.0308998,0.0335764
0.0309999,0.0428926
0.0311,0.0519536
0.0311998,0.0607062
0.0312999,0.0692257
0.0313998,0.0774718
0.0314999,0.0854385
0.0316,0.0930977
0.0316998,0.100387
0.0317999,0.10727
0.0318998,0.113788
0.0319999,0.119996
0.0321,0.125923
0.0321998,0.131475
0.0322999,0.136607
0.0324,0.141338
0.0324998,0.145686
0.0325999,0.149733
0.0326998,0.153486
0.0327999,0.156986
0.0329,0.16022
0.0329998,0.163212
0.0330999,0.165951
0.0331998,0.168379
0.0332999,0.170486
0.0334,0.172293
0.0334998,0.173834
0.0335999,0.17506
0.0337,0.175934
0.0337999,0.176499
0.0338659,0.176714
