Time , el8_pstrn
0.0,1.0
9.98567e-5,0.999994
0.000199947,0.999985
0.000299803,0.999978
0.000399893,0.999967
0.000499983,0.999949
0.00059984,0.999924
0.00069993,0.999887
0.000799787,0.999842
0.000899877,0.999788
0.000999967,0.999726
0.00109982,0.999658
0.00119991,0.999584
0.00129977,0.999509
0.00139986,0.999426
0.00149995,0.999319
0.00159981,0.999256
0.0016999,0.999437
0.00179999,0.999841
0.00189984,0.999892
0.00199993,0.998643
0.00209979,0.995119
0.00219988,0.988962
0.00229997,0.98132
0.00239983,0.974931
0.00249992,0.972102
0.00259977,0.973735
0.00269986,0.978065
0.00279995,0.981605
0.00289981,0.985658
0.0029999,0.989185
0.00309999,0.990734
0.00319985,0.990512
0.00329994,0.989067
0.00339979,0.987564
0.00349988,0.985567
0.00359997,0.98422
0.00369983,0.982717
0.00379992,0.981398
0.00389978,0.980132
0.00399987,0.978791
0.00409996,0.977035
0.00419981,0.974855
0.0042999,0.97285
0.00439999,0.971021
0.00449985,0.969407
0.00459994,0.967848
0.0046998,0.965733
0.00479989,0.96358
0.00489998,0.961702
0.00499983,0.959884
0.00509992,0.957936
0.00519978,0.956072
0.00529987,0.95432
0.00539996,0.953098
0.00549982,0.952142
0.00559991,0.951736
0.0057,0.951812
0.00579985,0.952392
0.00589994,0.95365
0.0059998,0.955457
0.00609989,0.957805
0.00619998,0.960538
0.00629984,0.963859
0.00639993,0.967382
0.00649978,0.97111
0.00659987,0.974645
0.00669996,0.978018
0.00679982,0.98138
0.00689991,0.984743
0.007,0.988015
0.00709986,0.991232
0.00719995,0.994304
0.0072998,0.997302
0.00739989,1.00005
0.00749998,1.00257
0.00759984,1.00498
0.00769993,1.00727
0.00779979,1.00945
0.00789988,1.0115
0.00799997,1.0135
0.00809982,1.0153
0.00819991,1.01681
0.00829977,1.01796
0.00839986,1.0187
0.00849995,1.01899
0.00859981,1.01884
0.0086999,1.01827
0.00879999,1.01735
0.00889984,1.01604
0.00899993,1.01434
0.00909979,1.01248
0.00919988,1.01035
0.00929997,1.00819
0.00939983,1.00597
0.00949992,1.00379
0.00959977,1.00154
0.00969986,0.999278
0.00979995,0.997086
0.00989981,0.995046
0.0099999,0.993145
0.0101,0.991436
0.0101998,0.989899
0.0102999,0.988398
0.0103998,0.986728
0.0104999,0.984815
0.0106,0.982463
0.0106998,0.979962
0.0107999,0.977146
0.0108998,0.973798
0.0109999,0.970094
0.0111,0.966243
0.0111998,0.962553
0.0112999,0.958935
0.0114,0.95546
0.0114999,0.951997
0.0115999,0.948629
0.0116998,0.945527
0.0117999,0.94284
0.0119,0.940347
0.0119998,0.937828
0.0120999,0.935211
0.0121998,0.932655
0.0122999,0.93018
0.0124,0.927713
0.0124998,0.924953
0.0125999,0.922303
0.0127,0.919753
0.0127999,0.917387
0.0128999,0.915437
0.0129998,0.913751
0.0130999,0.912253
0.0132,0.911188
0.0132998,0.910539
0.0133999,0.910083
0.0134998,0.909915
0.0135999,0.909787
0.0137,0.909922
0.0137998,0.91038
0.0138999,0.91078
0.014,0.911379
0.0140999,0.91223
0.0141999,0.913027
0.0142998,0.913855
0.0143999,0.914652
0.0145,0.91541
0.0145998,0.916287
0.0146999,0.917312
0.0147998,0.918041
0.0148999,0.91868
0.015,0.918903
0.0150998,0.918949
0.0151999,0.918982
0.0152998,0.918721
0.0153999,0.918204
0.0154999,0.917945
0.0155998,0.917891
0.0156999,0.917852
0.0158,0.917645
0.0158998,0.917476
0.0159999,0.917618
0.0160998,0.918038
0.0161999,0.918272
0.0163,0.918249
0.0163998,0.918081
0.0164999,0.918376
0.0165998,0.919403
0.0166999,0.920678
0.0168,0.921869
0.0168998,0.922784
0.0169999,0.924133
0.0171,0.925683
0.0171998,0.927129
0.0172999,0.929138
0.0173998,0.931215
0.0174999,0.932809
0.0176,0.933954
0.0176998,0.934677
0.0177999,0.935337
0.0178998,0.936023
0.0179999,0.936656
0.0181,0.937182
0.0181998,0.937637
0.0182999,0.938139
0.0184,0.938677
0.0184998,0.93933
0.0185999,0.939945
0.0186998,0.940552
0.0187999,0.941158
0.0189,0.941685
0.0189998,0.94208
0.0190999,0.942383
0.0191998,0.942601
0.0192999,0.942725
0.0194,0.942728
0.0194998,0.94263
0.0195999,0.942476
0.0197,0.942287
0.0197999,0.942094
0.0198999,0.941861
0.0199998,0.941618
0.0200999,0.941441
0.0202,0.941359
0.0202998,0.941305
0.0203999,0.941338
0.0204998,0.941456
0.0205999,0.941653
0.0207,0.941965
0.0207998,0.942335
0.0208999,0.942786
0.021,0.943284
0.0210999,0.943785
0.0211999,0.944306
0.0212998,0.944799
0.0213999,0.945331
0.0215,0.945894
0.0215998,0.946504
0.0216999,0.947261
0.0217998,0.948081
0.0218999,0.949006
0.022,0.949997
0.0220998,0.951069
0.0221999,0.952264
0.0222998,0.953552
0.0223999,0.954937
0.0225,0.956462
0.0225998,0.958097
0.0226999,0.959752
0.0228,0.961473
0.0228998,0.96329
0.0229999,0.965196
0.0230998,0.967184
0.0231999,0.969341
0.0233,0.97157
0.0233998,0.973878
0.0234999,0.976212
0.0235998,0.978368
0.0236999,0.980543
0.0238,0.982909
0.0238998,0.985141
0.0239999,0.987215
0.0241,0.989118
0.0241998,0.990917
0.0242999,0.992695
0.0243998,0.994469
0.0244999,0.996024
0.0246,0.997257
0.0246998,0.998259
0.0247999,0.99912
0.0248998,0.999811
0.0249999,1.00029
0.0251,1.00059
0.0251998,1.00075
0.0252999,1.00073
0.0254,1.00063
0.0254999,1.00047
0.0255999,1.00019
0.0256998,0.999858
0.0257999,0.99944
0.0259,0.998956
0.0259998,0.998445
0.0260999,0.997842
