Time , el8_pstrn
0.0,0.0
9.98567e-5,-5.89671e-7
0.000199947,1.57351e-6
0.000299803,7.03784e-6
0.000399893,1.48722e-5
0.000499983,2.48951e-5
0.00059984,3.20031e-5
0.00069993,3.18358e-5
0.000799787,2.56861e-5
0.000899877,1.19761e-5
0.000999967,-8.25882e-6
0.00109982,-3.45048e-5
0.00119991,-6.33209e-5
0.00129977,-9.39745e-5
0.00139986,-0.000122669
0.00149995,-0.000151694
0.00159981,-0.000188375
0.0016999,-0.000234453
0.00179999,-0.000263676
0.00189984,-0.000230413
0.00199993,-0.000139325
0.00209979,-0.000214229
0.00219988,-0.00100773
0.00229997,-0.00326815
0.00239983,-0.00746856
0.00249992,-0.0134016
0.00259977,-0.0204399
0.00269986,-0.0276768
0.00279995,-0.0337059
0.00289981,-0.0379594
0.0029999,-0.0405345
0.00309999,-0.041951
0.00319985,-0.0432207
0.00329994,-0.0458026
0.00339979,-0.0492959
0.00349988,-0.0526209
0.00359997,-0.0565255
0.00369983,-0.0601354
0.00379992,-0.0632165
0.00389978,-0.0662468
0.00399987,-0.0698198
0.00409996,-0.0735423
0.00419981,-0.0772804
0.0042999,-0.0807213
0.00439999,-0.0842019
0.00449985,-0.086911
0.00459994,-0.0889554
0.0046998,-0.0909601
0.00479989,-0.0923277
0.00489998,-0.0931535
0.00499983,-0.0934504
0.00509992,-0.0936222
0.00519978,-0.0941418
0.00529987,-0.0948716
0.00539996,-0.0959769
0.00549982,-0.0974612
0.00559991,-0.0993365
0.0057,-0.101541
0.00579985,-0.103645
0.00589994,-0.105937
0.0059998,-0.108009
0.00609989,-0.109971
0.00619998,-0.111487
0.00629984,-0.112703
0.00639993,-0.113523
0.00649978,-0.113845
0.00659987,-0.113777
0.00669996,-0.113367
0.00679982,-0.112732
0.00689991,-0.112028
0.007,-0.111055
0.00709986,-0.10969
0.00719995,-0.10819
0.0072998,-0.106541
0.00739989,-0.105038
0.00749998,-0.103478
0.00759984,-0.102043
